appid,genres
724490,"Action, Adventure, Indie"
296050,RPG
809730,"Casual, Indie, Simulation, Strategy, Early Access"
485950,"Indie, Strategy"
2321880,"Action, Adventure, Indie, RPG"
764430,"Adventure, Casual, Indie, RPG"
201420,"Adventure, Casual, Indie"
877200,"Action, Casual, Indie, Simulation"
553540,"Indie, RPG, Strategy"
334420,"Adventure, Indie, RPG, Strategy"
1078760,"Casual, Indie, Racing, Simulation"
851670,"Casual, Indie"
2106840,"Adventure, RPG, Simulation"
820030,"Adventure, Casual, Indie"
1921760,"Adventure, Casual, Indie, Simulation, Strategy"
1802980,"Casual, Indie, RPG"
462770,"Action, Indie, RPG"
228440,
497100,
382920,"Action, Indie"
1296770,
270010,"Action, Casual, Indie"
289090,
1012030,"Indie, RPG"
1978100,"Casual, Indie, Racing, Simulation, Sports, Strategy"
358930,"Action, Adventure, Indie, Strategy"
2229880,"Action, Strategy"
597230,"Action, Indie, RPG"
214630,Action
576130,"Action, Casual, Indie"
2986260,"Casual, Indie"
406720,
1870300,"Indie, Strategy, Free To Play"
351340,
936490,"Action, Indie, Simulation, Strategy"
1454160,Simulation
1574700,"Casual, Indie, Racing, Simulation, Free To Play"
277890,"Action, Adventure, Indie"
1662850,Casual
517330,"Action, Casual, Indie"
1144440,"Action, Adventure, Indie"
562600,"Casual, Indie"
919220,
318100,"Action, Casual, Indie, Massively Multiplayer, Strategy"
616220,
275350,"Indie, Strategy"
267060,"Casual, Indie"
490390,Adventure
684580,"Adventure, Indie, RPG, Simulation, Strategy"
285840,
1373510,Action
321480,"Casual, Indie, Strategy, Free To Play"
804850,"Indie, Strategy"
1308380,
1574240,"Action, Adventure, Indie, RPG"
1681600,"Adventure, Casual, Indie, RPG, Simulation, Early Access"
1067540,"Adventure, Indie"
285130,
473510,
444250,
938560,"Adventure, Indie"
375710,"Adventure, Indie"
577760,
337360,Action
423710,
693250,"Adventure, Casual, Indie"
692270,
593960,Adventure
2141730,"Action, Adventure, Casual, Indie, Early Access"
2675290,"Action, Indie, Massively Multiplayer, Racing"
515470,
509860,
707230,
748010,
406850,"Action, Indie, Strategy"
60600,
665550,Adventure
105000,"Adventure, Indie"
1975340,"Adventure, RPG"
300260,"Action, Adventure, Indie, Racing"
292600,"Action, Indie"
473460,"Adventure, Casual, Indie"
314520,"Simulation, Sports"
571870,"Action, Adventure, Indie"
489240,
714250,"Action, Adventure, Indie, RPG"
37000,"Action, Adventure"
494430,"Action, Adventure, Indie, RPG"
2450,Action
1566390,Action
265950,"Adventure, Indie"
1072920,"Casual, Indie"
1388770,"Action, Indie, Simulation"
1173220,"Action, Adventure, Indie, RPG"
324260,
1098080,"Action, Adventure, Indie"
347950,
544390,"Adventure, Indie, Simulation, Strategy"
405820,"Action, Adventure"
2291020,Adventure
1611490,"Adventure, Casual, Indie"
262810,"Adventure, Indie"
3020,Action
799080,Casual
2439760,"Casual, Indie, RPG"
1648560,"Adventure, RPG"
317440,"Action, Casual, Indie, Racing, Simulation, Sports"
915670,"Action, Indie, RPG"
924650,"Action, Indie"
272620,"Action, Indie"
11260,"Simulation, Strategy"
1066630,Adventure
1456820,"Action, Indie"
2024230,
469830,
824600,"Action, Indie"
392930,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
80310,"Adventure, Indie"
302590,"Action, Casual, Free To Play, Indie, Massively Multiplayer, Racing, Strategy, Early Access"
1387350,"Adventure, RPG"
2529820,"Action, Indie, RPG"
1164010,Utilities
774201,"Adventure, Indie"
2277320,"Adventure, Indie, Simulation, Strategy"
263620,"Action, Indie"
765810,"Indie, Simulation, Strategy"
586960,"Action, Adventure, Casual, Indie"
1963210,"Action, RPG"
279520,"Action, Casual, Indie, Racing, Simulation"
1394130,"Indie, RPG, Strategy"
444480,
312370,Strategy
340520,"Action, Indie"
2000760,"Action, Adventure, Racing"
453780,"Casual, Indie"
1588410,"Adventure, Casual, RPG"
639780,
2141690,"Casual, Indie, Simulation"
1401400,"Action, Indie, RPG"
2507630,"Adventure, Indie, RPG, Strategy"
659540,"Indie, RPG, Simulation, Strategy"
315060,
287200,"Casual, Indie, Simulation, Strategy"
250680,"Action, Adventure, Indie, RPG"
1593860,
308000,"Action, Adventure"
3099690,"Action, Adventure, Casual, Indie, Simulation, Strategy, Free To Play"
2943280,"Adventure, Indie, RPG, Simulation, Strategy"
802490,"Adventure, Casual, Strategy"
460910,"Action, Indie"
603140,"Casual, Free To Play, Indie, Simulation"
758530,
810230,
13600,"Action, Adventure"
1501610,"Adventure, Indie, Simulation, Strategy"
453720,"Adventure, Indie"
896160,"Indie, Simulation, Strategy"
781440,"Action, Adventure, Indie, Free To Play"
281220,Action
1907720,"Casual, Indie, Simulation, Strategy"
1173200,"Action, Adventure, Indie, RPG"
283000,"Indie, Strategy"
563120,
2699820,"Adventure, Casual, Simulation"
1479810,"Action, Adventure, Indie, RPG, Strategy"
1211830,"Indie, RPG"
1036950,"Casual, Indie, Strategy, Free To Play"
493650,
203990,"Action, Indie"
340270,"Casual, Indie"
393390,
515690,
1041840,"Action, Simulation"
267340,"Casual, Indie, Strategy"
1769420,"Action, Indie, RPG, Simulation, Strategy, Early Access"
1442430,"Casual, Indie, Simulation, Early Access"
2844850,RPG
365420,
2135500,Casual
3099020,"Indie, Simulation, Free To Play"
510420,Indie
508300,"RPG, Simulation, Strategy"
448630,
744060,Action
257750,"Action, Adventure, Casual, Indie"
878670,"Action, Adventure"
509840,
1865930,"Adventure, RPG, Simulation, Strategy"
939990,"Indie, Simulation, Strategy"
257030,
348550,Action
245390,Adventure
360730,
710470,"Action, Adventure, RPG"
576310,"Adventure, Casual, Indie, Simulation"
673450,"Action, Adventure, Casual, Indie"
35310,"Action, Racing"
733790,"Adventure, RPG, Simulation"
371190,"Simulation, Strategy"
233190,"Action, Indie"
1034370,"Action, Adventure, Casual, RPG, Strategy"
414080,
2011470,"Casual, Indie"
9460,Action
498700,"Action, Adventure, Indie, RPG, Early Access"
391490,"Adventure, Casual, Indie, RPG, Strategy"
3027930,"Action, Casual, Indie"
1120320,"Adventure, Casual, Indie, Simulation"
205710,"Massively Multiplayer, RPG, Free To Play"
1336380,"Action, Adventure, Indie, RPG"
553310,"Action, Indie, Sports"
316890,"Adventure, Indie"
254300,
1018800,"Action, Casual, Indie, Simulation"
44340,"Action, Strategy"
463270,"Action, Adventure, Indie"
1352330,"Casual, Simulation, Free To Play"
726110,Simulation
732690,"Action, Casual"
346500,"Action, Adventure, Indie, Racing"
589780,"Adventure, Indie"
1111030,
399000,
711810,"Action, Adventure, Free To Play, Indie, RPG, Simulation"
2211280,"Free To Play, Sports"
1494420,"Action, Indie, Strategy, Early Access"
412740,Indie
1022710,"Indie, RPG"
344130,
599480,
661000,"Casual, Indie"
660070,
1390740,
1732390,"Action, RPG"
29720,
1783280,"Action, Indie, RPG"
364640,"Casual, Indie, RPG, Strategy"
2307950,
2285630,"Action, Casual, Indie, RPG, Early Access"
1476520,
853480,"Indie, Simulation"
326990,"Action, Indie"
2182690,"Casual, Indie"
359810,"Adventure, Indie"
2148930,"Indie, Simulation, Free To Play"
256190,
607210,
299720,"Casual, Indie, Strategy"
521790,Strategy
234490,"Action, Indie, Racing"
296220,"Adventure, Casual, Strategy"
7510,"Nudity, Violent, Action, Adventure, RPG"
65740,"Action, Strategy"
716640,"Simulation, Strategy"
1302780,"Indie, Strategy"
1281160,
288160,"Adventure, Indie"
503210,"Action, Adventure, Indie, RPG, Strategy"
1771980,"Adventure, Indie, Simulation"
1162700,"Action, Adventure, Indie, RPG, Strategy"
778840,"Action, Casual, Indie, RPG"
574310,"Adventure, Indie"
2198830,
2229560,Strategy
941300,"Indie, RPG, Strategy"
1062140,"Adventure, Indie, RPG"
1591420,"Indie, Simulation, Early Access"
1648390,
1358250,
252370,"Adventure, Indie"
522210,"Action, Indie"
505170,
1990110,"Indie, Strategy, Early Access"
1519310,
323380,"Action, Adventure, Indie, Simulation, Strategy"
327220,"Adventure, Indie"
373620,"Action, Indie"
1159560,"Action, Indie"
392060,
289400,"Action, Adventure, Simulation"
1750770,"Action, Adventure, Indie, RPG"
570970,"Action, Casual, Indie"
531860,"Casual, Indie"
335320,Action
2311260,
3730,
1122720,"Action, Casual"
2009100,"Action, Adventure"
209330,"Action, Adventure, Indie"
228320,"Action, Adventure, Indie, Strategy"
2170420,"Action, Early Access"
426970,
601240,"Casual, Indie"
1121780,RPG
548470,"Action, Adventure, Casual, Indie, RPG"
58520,"Sports, Strategy"
1608550,Action
1181400,"Adventure, Casual, Indie"
1189680,"Casual, Indie"
508840,"Action, Indie"
310850,"Action, Adventure, Indie"
904380,"Adventure, Indie, RPG"
545110,Utilities
1350200,"Adventure, Casual, Indie, Simulation"
11340,"Action, Indie"
208750,"Action, Adventure, Indie, RPG"
389040,
1310410,"Action, Adventure"
2113050,"Adventure, Indie, Strategy"
363620,
55130,
2085040,"Adventure, Casual, Indie"
587000,"Action, Indie, Simulation, Strategy"
1839660,"Action, Casual, Strategy, Free To Play"
1444650,"Action, Adventure, Indie"
448640,
1644490,"Action, Adventure, Indie, Massively Multiplayer"
713430,"Casual, Indie"
457820,"Adventure, Indie, RPG"
1279630,Indie
374830,
22000,Indie
536560,Action
514460,"Action, Indie, Racing"
2208570,"Action, Adventure, Early Access"
438010,"Action, Indie"
765870,Adventure
2236300,"Action, Adventure, Casual, Indie, RPG, Simulation"
1160920,"Casual, Indie, Simulation"
1134100,"Simulation, Strategy"
1359980,Action
514900,
444460,
2654860,"Casual, Indie"
2356780,"Action, Casual, RPG, Simulation, Strategy, Early Access"
1436900,
1999170,"Action, Adventure, Casual, Indie, RPG"
354920,Indie
354160,Racing
547410,"Massively Multiplayer, Racing, Simulation, Sports"
367300,
1191630,Adventure
1340120,"Casual, Simulation"
1970980,"Action, Adventure, Indie, Strategy"
1619570,"Indie, Racing, Strategy"
398000,"Action, Adventure, RPG"
2097740,Adventure
2059670,"Action, Adventure, Casual, Indie"
940800,"Casual, Strategy"
1169690,
349480,
2061250,"Adventure, Casual"
420370,"Adventure, Casual, Indie"
924900,
1325900,"Adventure, Indie"
319050,"Indie, RPG, Strategy"
219910,"Adventure, Indie"
845890,"Action, Strategy"
390200,"Adventure, Casual"
513340,"Adventure, Indie"
1409160,"Indie, Simulation, Free To Play"
582290,Adventure
747700,"Action, Indie, Simulation"
585950,"Casual, Indie"
2060130,"Adventure, Casual"
735580,"Adventure, Casual"
2085360,"Adventure, Casual, Indie, RPG, Simulation"
1299510,"Adventure, RPG"
1665020,Casual
1297300,"Action, Adventure, Indie"
2494810,"Action, Indie, RPG, Early Access"
257690,
611350,"Action, Indie"
523000,Simulation
315430,
1608640,"Action, Simulation"
543930,"Adventure, Indie"
1347420,"Casual, Indie, RPG"
273770,"Simulation, Strategy"
2014380,"Adventure, RPG"
338050,"Action, Adventure, Indie"
1637370,Adventure
756420,"Action, Adventure, Indie"
603100,"Action, Indie"
1620540,
245300,"Action, Adventure"
1728520,RPG
438020,
1423330,"Indie, RPG, Strategy, Early Access"
1201270,"Adventure, Indie"
531530,
572580,"Adventure, Casual, Strategy"
1292940,
344300,"Action, Indie"
606480,"Adventure, Casual, Indie, RPG"
549910,
253840,"Action, Adventure, Indie"
348670,"Action, Adventure, Indie, Massively Multiplayer, RPG"
265690,"Adventure, Indie"
740410,Indie
1325380,
1028570,Indie
1903620,"Adventure, Indie, Simulation"
455690,"Adventure, Casual, Indie, Simulation, Sports, Strategy, Free To Play"
223810,"Action, Adventure, RPG"
510650,"Adventure, Casual"
576740,
465540,
518620,
626660,
394260,"Action, Casual, Indie"
382160,
429350,"Action, Indie"
368800,
416040,
1185160,"Action, Adventure, Casual, Indie, Simulation, Strategy"
1110380,"Adventure, RPG, Simulation"
245280,"Action, Adventure"
356670,"Action, Adventure, Free To Play, Indie"
750050,
281690,
308173,
364370,"Action, Adventure, Indie"
370910,"Adventure, Indie"
449540,
291910,"Action, Simulation"
284850,Casual
1324350,"Action, Racing, Sports"
1793250,
1420300,Action
310890,"Action, Indie, RPG, Strategy"
57800,
1214470,"Adventure, Casual, Indie, Simulation"
374460,"Action, Casual, Indie, Sports"
1777750,Adventure
1761380,"Action, Indie, RPG, Free To Play"
382080,"Action, Adventure, Casual, Indie"
1269690,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access"
335200,"Action, Adventure"
438030,
1173770,RPG
738060,
537200,"Casual, Indie, Strategy"
243200,"Adventure, Indie"
217060,
488330,
1432100,"Adventure, Indie"
992910,"Action, Adventure, Indie, RPG"
42990,Strategy
1101260,
517470,"Casual, Indie"
12830,Action
676440,"Action, Indie"
319760,"Indie, Strategy"
2019370,"Casual, Indie, Simulation, Strategy"
537450,"Action, Adventure"
1108590,"Action, Adventure, Indie, RPG"
214590,"Action, Indie"
62000,
418670,"Action, Adventure, Indie"
554600,"Adventure, Indie, RPG, Strategy"
629960,"Adventure, Casual"
564530,
290530,
416110,"Action, Indie"
338540,
840100,"Indie, RPG, Strategy"
418070,
729720,"Action, Adventure, Indie, Strategy"
486120,"Adventure, Casual"
2631250,"Action, Adventure"
916050,"Adventure, Indie, RPG"
454890,"Action, Casual, Indie"
448780,"Adventure, Casual, Indie"
515960,"Adventure, Indie"
1092660,"Adventure, Indie"
1335560,"Adventure, Indie"
1148540,Casual
491650,
289320,"Adventure, Casual"
267980,Strategy
2581050,"Action, Adventure, Casual, Indie, Sports"
1336060,Adventure
485650,"Casual, Free To Play, Indie"
37220,
777660,
2666230,"Casual, Indie, Strategy"
473470,
293740,
283390,Action
1285020,"Casual, Indie"
1765520,Action
427950,"Action, Adventure, Indie, RPG, Simulation, Strategy"
606330,
263420,"Action, Casual, Indie, Sports"
368160,"Casual, Indie"
477290,
264240,"Action, Adventure, Indie, RPG"
806140,"Action, Casual, Indie, Sports"
291710,"Adventure, Indie"
1974520,
1570020,"Action, Adventure, RPG"
1201830,"Indie, Strategy"
563570,
308360,
1141580,"Adventure, Indie"
281750,"Adventure, Casual, Indie"
623280,"Action, RPG"
1225560,"Action, Adventure"
1506850,"Casual, Indie, Strategy, Free To Play"
591560,"Action, Indie"
838410,"Casual, Indie, RPG, Simulation, Strategy, Early Access"
444140,"Adventure, Casual"
7530,Strategy
305640,"Indie, RPG, Strategy"
523660,"Action, Adventure, Casual, Indie, Strategy"
494100,"Adventure, Indie"
95900,"Action, Simulation"
240380,
429580,
339200,"Action, Adventure, Indie, RPG"
383580,"Action, Adventure, Indie, RPG, Simulation"
778700,
1221800,"Casual, Indie"
2288070,Action
259510,
333120,"Casual, Indie"
1345820,"Action, Casual, Indie"
1132980,"Action, Adventure, Indie, RPG"
1100800,
399600,"Action, Indie"
1123450,"Adventure, Indie, RPG"
1065180,"Action, Indie"
1592520,"Casual, Indie, RPG"
384630,"Adventure, Indie"
111600,"Action, Indie"
2348090,"Indie, Strategy"
401190,"Action, Adventure, Indie, Simulation"
339690,"Action, Indie"
1448530,
554310,
2901140,"Casual, Indie, Free To Play"
1747050,"Adventure, Indie"
355920,"Casual, Indie, Simulation, Strategy"
39650,"Simulation, Strategy"
876330,
2437690,"Casual, Indie, Simulation, Strategy"
450850,"Indie, Strategy"
1934080,"Adventure, Casual, Indie, RPG"
1702260,"Action, Simulation"
1184890,"Adventure, Casual, Indie, RPG, Simulation"
480450,"Action, Casual, Indie"
868520,"Action, Adventure"
295490,
212050,"Adventure, Indie"
1364210,"Casual, Simulation"
268770,
552910,Strategy
1812560,"Action, Adventure, Indie"
1012630,
567140,Casual
1215260,
342310,"Indie, Simulation, Strategy"
1037020,"Action, Adventure, Indie"
400370,"Action, Adventure"
364930,Casual
1573630,"Adventure, Casual, Indie, RPG, Simulation"
531890,
547000,
1056570,Adventure
804440,"Action, Casual, Indie, Simulation"
1031170,
823360,"Casual, Indie"
727480,
789680,
756350,
740290,"Indie, Early Access"
739890,
494580,"Action, Adventure, Indie, Racing"
1419850,"Action, Adventure, Casual, Indie, RPG, Simulation, Early Access"
2415960,
2201930,"Adventure, Casual, Indie, RPG, Simulation"
428750,"Action, Adventure, Indie, RPG"
351480,"Indie, RPG, Strategy"
1259640,"Adventure, Indie"
347430,"Adventure, Casual, Indie"
1944430,"Action, Adventure, Indie"
785840,
1515900,"Action, Adventure, Indie, RPG"
785790,"Action, Adventure, Casual, Indie, Simulation"
1988090,
38700,"Casual, Indie"
2113430,"Action, Indie, RPG"
980830,Adventure
510630,
2147450,
1271300,"Casual, Indie, Strategy"
1592750,"Adventure, Indie, RPG"
328270,
909660,"Indie, RPG, Strategy"
691260,Action
704040,
543270,
339640,"Indie, RPG, Strategy"
749250,"Adventure, Indie"
331440,"Action, Adventure, Indie, RPG"
212370,
2544720,
1079160,"Action, Indie"
1977530,"Casual, Simulation, Free To Play"
601530,"Adventure, Casual, Indie"
357340,
476360,
2362740,"Action, Free To Play"
577080,
425580,"Adventure, Indie"
1134700,"Action, Indie, Massively Multiplayer, RPG"
263520,"Adventure, Casual, Indie"
716500,Indie
809850,"Casual, Indie, Strategy"
318650,"Action, Indie, Strategy"
6830,Strategy
272600,"Adventure, Indie"
1931690,Action
709700,
395140,
434610,
3084280,"Adventure, Indie"
1011390,Strategy
4770,Strategy
575920,"Action, Casual, Indie"
7650,Strategy
730050,"Adventure, Casual, RPG, Simulation"
354200,
1009460,"Casual, Simulation"
1063040,"Action, Adventure"
834280,"Casual, Simulation, Sports"
1316680,"Action, Adventure, Casual, Indie"
70900,
284810,
2243710,"Casual, RPG, Simulation"
1060230,"Indie, Simulation, Strategy, Early Access"
2639100,
355810,
565690,
454680,
954650,"Adventure, Indie, Strategy"
278530,"Adventure, Indie, RPG"
629840,"Adventure, Indie"
448320,"Action, Adventure, Indie"
608800,"Action, Adventure, Indie, Simulation"
2542860,"Massively Multiplayer, Simulation, Strategy"
1455630,"Casual, Simulation, Strategy"
563840,"Action, Adventure, Indie"
94200,
2667120,"Casual, Indie, Strategy"
1133930,"Adventure, Indie"
58560,Adventure
1410710,"Indie, Simulation, Strategy"
402330,"Action, Indie"
825310,"Action, Adventure, Indie, Racing, Simulation"
1667700,"Action, Casual, Indie, Early Access"
1492070,"Action, Adventure, Indie"
1096410,Indie
370510,"Casual, Indie"
467360,"Adventure, Indie, Free To Play"
377280,
377290,
424850,
2216280,
1821570,"Adventure, Casual, Free To Play, Indie, RPG, Strategy"
1251210,"Adventure, Casual, Indie, RPG, Strategy"
1081560,"Action, Adventure, Indie, Strategy, Early Access"
409090,"Adventure, Casual"
1593030,"Casual, Indie, Strategy"
680480,RPG
1993180,"Casual, Indie, Strategy"
446640,"Adventure, Indie"
369440,"Action, Adventure, RPG"
397500,"Action, Adventure, Indie, RPG"
268240,"Action, Adventure, Indie"
263320,"Indie, RPG"
489140,"Action, Adventure, Indie"
223870,"Action, Adventure, RPG"
322680,"Action, Adventure, Indie"
1200330,"Simulation, Strategy"
