appid,genres
1620110,"Adventure, Casual, Indie"
880130,"Action, Adventure, Indie, RPG, Strategy"
326120,"Action, Indie"
286200,nan
65500,Adventure
434520,"Free-to-Play, Simulation, Strategy"
2897760,nan
1979460,"Action, Adventure, Indie"
1152160,"Indie, RPG, Strategy"
1443200,"Casual, Indie, RPG, Simulation"
715010,"Action, Casual, Indie"
262390,"Action, Adventure, Indie"
976010,nan
514890,"Action, Adventure, Casual"
1101660,"Casual, Indie, Simulation, Strategy"
599880,nan
357330,"Action, Indie"
1920780,Adventure
342480,"Action, Indie"
1177660,"Adventure, Indie"
279160,"Action, Adventure"
1253550,Media & Production
1240590,"Action, Adventure, Indie, RPG"
460060,nan
352220,"Adventure, RPG, Strategy"
32200,nan
587650,"Action, Free-to-Play"
463880,"Adventure, Casual, Indie, RPG"
431230,"Adventure, Indie, Strategy"
311060,"RPG, Strategy"
365580,Indie
429940,"Adventure, Casual, Indie"
364270,nan
372330,nan
637850,nan
491720,"Action, Indie"
1671280,"Adventure, Indie"
545410,"Action, Adventure, Casual, Indie"
320650,"Adventure, Casual"
227000,"Adventure, Indie"
315080,"Indie, Strategy"
293560,nan
1581040,Action
354400,nan
386590,"Adventure, Early Access, Indie, RPG, Simulation"
340000,Action
579490,"Adventure, Casual"
612110,nan
604140,"Adventure, Casual, Indie"
574740,nan
1523400,"Action, Adventure"
381870,Indie
317370,"Indie, RPG"
625430,nan
1375400,Action
414580,nan
906810,Media & Production
1639790,Adventure
1078920,Simulation
1205960,"Adventure, Casual, Indie"
202410,nan
340340,"Casual, Indie, Simulation"
45100,"Casual, Indie"
325730,"Casual, Indie, RPG, Strategy"
467000,"Action, Indie"
2904890,"Action, Adventure, Indie"
616750,"Indie, Strategy"
39630,Action
248650,nan
592660,nan
264460,nan
1071330,"Casual, Indie, RPG, Simulation"
599510,nan
463100,"Adventure, Indie"
829280,"Action, Adventure, Casual, Indie"
375010,"Casual, Indie"
827050,Strategy
520990,"Adventure, Indie"
1552140,Strategy
658160,"Action, Adventure, Casual, Indie"
205190,"Casual, Simulation"
2162680,"Casual, Indie, RPG, Strategy"
452340,nan
311120,Action
43190,"Action, Indie"
538990,nan
783050,"Adventure, Indie"
521580,nan
1973580,nan
370040,nan
9500,nan
264540,"Action, Indie"
252450,"Indie, Strategy"
1624540,Adventure
2740280,"Action, Indie, Simulation, Sports"
206020,"Indie, RPG"
1195560,"Action, Adventure, Early Access, RPG, Strategy"
1558990,"Action, RPG"
2369520,"Action, Early Access, Indie"
610780,nan
1528130,"Adventure, Indie, RPG"
2688650,nan
564470,nan
501790,"Adventure, Indie"
318480,nan
1103730,"Action, Adventure, Indie"
252430,nan
310070,"Indie, Strategy"
791370,nan
1116580,Indie
794960,"Adventure, Indie"
715050,"Casual, Indie, Simulation"
398630,nan
485890,nan
356260,Strategy
689700,nan
999730,nan
1592280,"Action, Adventure, Early Access"
447860,"Action, Adventure, Casual, Indie"
635060,"Action, Indie, RPG"
575940,"Indie, RPG"
303840,"Action, Casual, Indie"
3099660,"Adventure, Indie, RPG, Simulation, Strategy"
2357910,"Casual, Indie, Simulation"
1977170,"Action, Adventure, Indie"
1086620,"Action, Adventure, Indie, RPG"
251690,"Action, Indie, Sports"
661130,"Action, Casual, Early Access, Free-to-Play, Indie, MMO, RPG, Simulation, Strategy"
569430,"Action, Adventure, Indie"
445870,"Action, Adventure, Indie"
1543710,"Action, Adventure, Indie, RPG"
614450,"Action, Adventure, RPG"
383560,nan
370170,"Casual, Indie"
604450,nan
548930,nan
1446350,"Action, Adventure, Indie, RPG"
2054800,"Casual, Indie, Simulation, Strategy"
405640,Indie
2969160,"Action, Adventure"
284390,"Adventure, Indie"
293010,nan
387840,"Adventure, Casual, Indie"
361600,nan
341890,nan
1509450,"Adventure, Early Access, Indie, RPG, Strategy"
1669420,"Action, Adventure"
588050,"Casual, RPG, Simulation"
541210,"Indie, Simulation, Strategy"
1709880,"Adventure, Indie"
273830,"Action, Simulation"
396850,"Adventure, Casual"
212030,"Action, Indie"
1726190,"Action, Adventure, Indie, RPG"
333740,nan
849100,"Action, Adventure, Casual, Indie, Racing, Simulation"
1608700,"Action, Adventure"
294370,"Indie, RPG, Strategy"
442290,nan
541920,nan
307340,Action
467370,"Action, Casual, Indie, Strategy"
960730,Adventure
1293170,"Action, Indie"
463700,nan
1399700,"Indie, Simulation, Strategy"
968250,"Casual, Indie, Simulation"
530950,"Action, Indie"
287070,Strategy
2514460,"Action, Adventure, Indie"
369070,"Action, Indie"
1243960,"Casual, Indie, Strategy"
489020,nan
2902540,Action
1952170,"Casual, Indie, Simulation, Strategy"
1497360,"Adventure, Indie"
389810,nan
421870,nan
251390,"Action, Adventure, Indie, RPG, Strategy"
352580,nan
1186400,"Adventure, Casual, Indie, RPG, Simulation"
1621760,"Action, Indie, RPG, Strategy"
363490,nan
1707550,"Adventure, Indie"
769950,"Indie, Strategy"
312450,"Free-to-Play, Simulation, Strategy"
1068600,"Action, Indie"
436290,"Indie, RPG, Strategy"
624550,"Action, Adventure, RPG"
263960,nan
330270,nan
382420,nan
463460,"Casual, Indie"
368710,"Casual, Indie, Strategy"
611360,nan
820630,Action
1202650,nan
485640,"Action, Adventure, Casual, Indie, Strategy"
556870,"Action, Adventure, Casual, Indie"
2023360,"Action, Adventure, Indie, RPG"
267730,nan
1678430,"Action, Adventure"
503830,"Adventure, Indie, RPG"
1849440,"Adventure, Casual, Indie, Simulation"
1463780,"Adventure, Indie"
489580,nan
524010,"Action, Indie, Strategy"
1162170,nan
1167700,"Casual, Indie"
589320,nan
1067220,"Early Access, Indie, Simulation"
536410,nan
551770,nan
296510,nan
1987970,nan
1695830,"Action, RPG"
356880,Indie
326730,"Adventure, Indie, RPG"
512230,"Casual, Indie"
305380,Action
667810,nan
203250,nan
321030,"Action, Adventure, Indie"
1802870,nan
450110,nan
342240,nan
1592540,"Adventure, Casual, Indie"
367080,"Action, Adventure, Indie, RPG"
1237490,"Action, Adventure, Indie"
242940,RPG
1265220,"Simulation, Strategy"
1208600,Simulation
347730,"Adventure, Indie"
388420,Indie
1843880,Casual
207420,"Action, Adventure, Indie"
794270,nan
299420,nan
566530,nan
375320,"Adventure, Indie"
495110,"Adventure, Casual"
233530,nan
266490,nan
382070,"Adventure, Indie"
1259800,"Racing, Simulation, Sports"
560750,"Adventure, Casual"
2719190,"Action, Casual, Indie, RPG, Simulation"
268320,nan
319270,"Indie, Simulation"
22120,"Action, Adventure, Indie"
40330,Adventure
372210,"Action, Casual, Indie"
321260,nan
420180,Adventure
2101890,"Action, Adventure, Indie"
377760,nan
2229890,"Action, Strategy"
497080,"Action, Adventure, Indie"
421880,nan
2459490,"Early Access, RPG, Simulation, Strategy"
1791620,nan
968550,"Casual, Simulation, Strategy"
255260,Simulation
285380,"Casual, Simulation, Strategy"
1564560,Casual
564900,nan
467390,"Casual, Indie"
2223590,"Action, Strategy"
16120,nan
562520,"Action, Casual, Indie"
928990,"Action, Adventure, Indie, RPG"
787040,"Action, Adventure, Casual, Indie, Strategy"
222520,"Free-to-Play, Indie, MMO, RPG"
33770,RPG
397870,"Indie, Strategy"
303910,"Simulation, Strategy"
460190,"Action, Casual, Indie"
1879640,"Indie, RPG, Simulation, Strategy"
465720,"Adventure, Casual"
584800,Strategy
1087460,"Casual, Indie, RPG, Simulation"
238870,"Action, Strategy"
251230,"Action, Adventure, Indie"
726950,"RPG, Strategy"
292200,"Casual, Indie, Strategy"
311870,"Action, Indie, RPG"
2900,Strategy
548480,"Action, Adventure, Indie"
618750,"Adventure, Indie, RPG, Simulation, Strategy"
484830,"Action, Adventure, Casual, Indie"
1229060,Indie
1056750,"Indie, RPG"
370090,Sports
485690,"Adventure, Casual, Indie"
471660,nan
1296360,"Action, Adventure"
249550,nan
1092630,"Action, Indie"
341070,"Action, Indie"
517130,nan
1142220,"Action, Early Access, Indie, Simulation"
1946430,"Adventure, Indie, RPG"
489700,nan
1252710,"RPG, Strategy"
1380650,"Indie, RPG, Strategy"
365680,nan
364690,"Action, Adventure, Indie"
1090440,"Action, Indie"
239800,nan
1683560,nan
399820,nan
200010,"Casual, Strategy"
341860,nan
450500,"Action, Indie"
1730700,Action
1346070,"Action, Adventure, Indie, MMO"
358830,"Action, Indie, RPG"
504980,nan
1162680,"Action, Adventure, Casual, Indie, Simulation, Strategy"
360880,"Adventure, Indie, Simulation, Violent"
2251010,"Casual, Indie, Simulation"
1095850,Casual
384000,"Action, Adventure, Indie"
1150760,"Action, Early Access, Indie"
492230,Strategy
356380,"Adventure, Casual, Indie, Simulation"
754120,"Casual, Indie, Strategy"
1286990,"Action, Adventure, Indie"
514490,Casual
1371690,"Action, Adventure, RPG"
363520,"Action, Adventure, Indie, RPG"
326520,nan
334840,nan
2441700,"Action, Adventure, Indie, Simulation"
283660,"Action, Casual, Indie"
284140,nan
2246880,"Action, Casual, Indie"
373600,"Action, Indie"
37310,nan
1402120,"Action, Adventure, Indie"
258200,nan
405370,nan
1554220,"Indie, Simulation"
2071200,"Adventure, Indie"
616040,"Adventure, Casual, Indie"
671390,"Casual, Indie"
263640,nan
431810,"Indie, RPG, Strategy"
282210,Strategy
431290,"Action, Indie"
402630,nan
475470,nan
485920,nan
316080,nan
1218500,"Action, Adventure, Indie, Simulation"
940810,"Casual, Strategy"
487180,nan
205910,Indie
1901560,"Adventure, Casual, Indie, Strategy"
842130,"Adventure, Indie, Simulation"
264340,"Action, Adventure, Casual, Indie"
1405470,"Adventure, Indie, RPG"
2150660,"Action, Adventure, Indie, RPG"
2281360,"Casual, Indie, Simulation"
2669490,"Action, Adventure, RPG"
1073320,"Indie, RPG, Strategy"
468160,nan
292230,"Design & Illustration, Utilities"
244710,"Adventure, Indie"
988480,"Free-to-Play, Strategy"
465100,"Adventure, Casual, Indie"
32400,Action
361020,"Casual, Strategy"
1483370,"Adventure, Early Access, Indie, RPG"
301970,"Action, Indie"
1689870,"Adventure, Casual"
2240920,"Adventure, Early Access, Indie, Simulation"
38720,"Casual, Indie, Strategy"
429540,"Free-to-Play, MMO, Strategy"
491040,"Action, Adventure, Indie"
1249040,"Adventure, Indie"
448650,nan
450020,nan
438820,"Action, Indie"
266170,nan
567280,"Action, Casual, Indie"
520940,"Racing, Simulation, Sports"
1264250,Simulation
220900,nan
3073580,"Casual, Indie, Simulation"
423810,"Action, Casual, Indie"
946010,"Action, Casual, Indie"
1594880,"Action, Adventure, Early Access, RPG, Simulation"
1034160,"Casual, Indie, Racing, Simulation, Sports"
1590760,"Action, Indie, RPG, Strategy"
504000,"Adventure, Casual"
443860,Racing
782660,"Action, Free-to-Play, MMO, Simulation"
244430,"Adventure, Indie"
46550,Adventure
72400,nan
1341050,Action
311170,nan
1091460,"Action, Adventure, Indie, RPG"
9760,Action
499580,nan
509310,"Casual, Indie"
242130,"Action, Indie, Simulation"
298030,Strategy
369420,"Adventure, Casual"
386140,nan
2365810,"Action, Adventure, Indie"
375520,"Action, Adventure, Indie"
1747310,"Casual, Indie, Strategy"
853450,"Action, Indie, RPG"
689910,"Casual, Indie"
365800,nan
857320,"Design & Illustration, Software & Tools"
303590,"Action, Casual, Indie"
332790,nan
505210,"Action, Adventure, Casual, Indie, Strategy"
740250,nan
782140,"Action, Indie, RPG, Strategy"
8100,Action
1407090,"Adventure, Casual"
574760,nan
503820,"Adventure, Indie"
1271140,nan
238110,nan
440880,"Adventure, Indie, RPG"
2803060,"Casual, RPG, Simulation"
314460,nan
450950,"Action, Indie"
352140,"Casual, Simulation, Strategy"
514580,"Action, Casual, Indie"
270090,nan
407940,"Action, Indie"
350500,"Action, Indie, Simulation"
567290,"Action, Casual, Indie"
1923690,"Casual, Indie, Simulation, Sports, Strategy"
371000,"Casual, Indie"
491280,"Action, Racing, Simulation, Sports"
390910,nan
1901340,nan
1567000,"Action, Indie"
1374930,"Indie, RPG"
428830,"Casual, Indie"
2529130,"Indie, Strategy"
1506600,nan
2068710,nan
425240,nan
523150,nan
2439710,nan
315070,nan
1918530,nan
360550,nan
752580,nan
354740,nan
48110,nan
1248120,nan
483960,nan
1460090,nan
895420,nan
32420,nan
508740,nan
80350,nan
446840,nan
2163810,nan
385560,nan
655080,nan
1516750,nan
301560,nan
304500,nan
2633500,nan
386840,nan
704860,nan
610500,nan
527800,nan
2865490,nan
429470,nan
2422870,nan
251410,nan
368750,nan
370270,nan
1199370,nan
391310,nan
1736630,nan
1722520,nan
483950,nan
1732050,nan
432950,nan
1368130,"Casual, Simulation, Strategy"
1024010,nan
321370,"Adventure, Indie"
887060,nan
667610,nan
361200,nan
680310,nan
396530,"Adventure, Indie"
709900,nan
1627680,nan
1077520,"Adventure, Indie, Simulation"
1184990,nan
444720,nan
339720,Indie
307900,"Casual, Indie, Simulation, Strategy"
459640,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
592060,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
2339300,nan
235070,nan
1092530,"Adventure, Indie"
1796220,"Action, Adventure"
364480,nan
445230,nan
1203360,"Casual, Indie, Strategy"
215550,nan
407020,"Adventure, Casual, Indie"
2207480,"Adventure, Indie, RPG, Strategy"
542200,nan
1480120,"Adventure, Casual, Indie"
2916770,"Adventure, Casual, Indie"
1699860,"Action, Indie, Sports"
224940,"Action, Adventure"
293220,nan
1740000,nan
810720,nan
312240,nan
977300,"Adventure, Indie"
809250,nan
348250,nan
341730,nan
2857880,nan
283230,"Adventure, Casual, Indie"
455110,nan
562290,"Action, Indie, RPG"
325150,"Action, Casual, Indie"
561770,"Adult Content, Adventure, Indie, Violent"
1644150,Adventure
1133770,nan
551100,"Action, Indie"
1080750,"Adventure, Indie"
776540,"Adventure, Casual, Indie, Simulation, Strategy"
561110,"Action, Adventure"
318860,"Action, Adventure, Indie"
386490,nan
444690,nan
2933180,"Casual, Indie, RPG"
263080,nan
301990,Casual
756880,"Adventure, Casual, Indie, RPG, Strategy"
1543080,"Casual, Strategy"
1494560,"Early Access, Indie, RPG, Simulation, Strategy"
386750,nan
567780,"Action, Casual, Indie, Simulation"
1730250,"Casual, Indie, Simulation, Strategy"
1767560,"Casual, Racing, Sports, Strategy"
3970,Action
2774190,"Adventure, Casual, Indie, RPG, Simulation"
267900,Action
2306590,"Action, Casual, Early Access, Indie, MMO, Strategy"
1495130,Casual
393240,"Action, Indie"
1591600,nan
284890,"Adventure, Casual"
571350,"Action, Free-to-Play, Indie"
357370,Indie
1761780,"Adventure, Indie"
983350,"Action, Adventure, Indie, Strategy"
351450,nan
358650,nan
1155870,"Action, Simulation"
410290,nan
519890,"Action, Casual, Indie"
546350,"Adventure, Simulation, Strategy"
1580180,"Action, Adventure"
635850,"Adventure, Indie"
937770,nan
384680,"Adventure, Indie"
691450,"Adventure, Casual, Indie"
1513510,"Media & Production, Software & Tools, Utilities"
574690,"Adventure, Indie, RPG"
2901520,"Casual, Indie"
915130,nan
951940,"Action, Casual, Indie, Strategy"
990360,"Action, Adventure, Indie, RPG"
1120560,"Adventure, Indie, RPG"
403560,nan
1856190,"Action, Adventure, Indie, Racing, Simulation, Sports"
320820,"Adventure, Indie"
661940,"Indie, Sports"
1040070,"Indie, RPG, Simulation, Strategy"
2487060,"Indie, Simulation"
307600,nan
833990,"Adventure, Indie"
368570,Indie
2067050,"Action, Adventure, Indie, Simulation"
1058380,"Adventure, Casual, Indie, Simulation, Strategy"
493450,Casual
737520,"Action, Adventure, Indie"
373360,nan
338630,"Casual, Indie, Simulation"
757300,"Adventure, Indie"
1075550,"Action, Indie, RPG"
353190,"Action, Adventure"
1004770,"Action, Indie"
844950,"Adventure, Indie, RPG"
9870,nan
458920,"Casual, Simulation"
942990,"Adventure, Simulation"
699780,"Adventure, Casual"
435420,Action
468570,nan
302490,"Adventure, Casual, Strategy"
415670,"Adventure, Indie, Strategy"
1048920,"Adventure, Casual, Indie"
1540210,"Action, Adventure"
301980,"Action, Adventure"
787400,"Action, Adventure, Casual, Indie, RPG"
575330,"Adventure, Indie, Simulation"
409590,nan
2419900,"Action, Adventure, Casual, Indie"
496400,"Adventure, Indie"
1826980,"Action, Casual, Free-to-Play, MMO, RPG, Sports"
547180,nan
2435900,"Action, Indie"
302010,"Action, Indie"
1571990,"Adventure, Casual, Indie, Simulation, Strategy"
454950,"Adventure, Indie, Simulation"
1225610,"Action, Indie"
324060,nan
561450,nan
273070,"Indie, Simulation, Strategy"
430170,nan
668360,Adventure
621150,RPG
542550,nan
512410,"Action, Adventure, Casual, Indie, Simulation"
2415010,"Free-to-Play, Indie, Simulation"
417980,"Action, Indie"
532920,nan
354960,"Action, Adventure, Indie"
201760,Simulation
411570,"Indie, RPG"
765640,"Casual, Indie"
982270,"Casual, Indie, Simulation"
449090,"Action, Indie"
1296450,"Action, Adventure, RPG"
616240,"Casual, Sports"
269270,"Action, Indie"
368600,"Action, Simulation"
322910,nan
109410,nan
1271190,nan
418640,Action
444160,nan
324750,nan
536470,nan
252750,"Action, Adventure, Casual, Indie, Strategy"
349580,nan
1528550,nan
2070220,"Adventure, Casual, Indie"
1592670,Action
573130,"Adventure, Indie"
2051120,"Action, Adventure, Racing, Simulation, Sports"
371410,nan
237470,Strategy
984600,Adventure
336510,nan
814680,nan
314420,nan
1301950,nan
470590,nan
252010,nan
231160,nan
485660,nan
1421790,nan
2428770,"Free-to-Play, Indie, RPG, Strategy"
718790,nan
396790,nan
864700,nan
1520380,nan
945710,"Action, Adventure, Indie"
457010,nan
1536470,nan
1004860,nan
447700,nan
254840,nan
1231990,nan
1508650,nan
2197700,nan
223630,nan
664160,nan
372820,nan
310490,nan
337480,nan
912370,nan
893500,nan
262900,nan
367120,nan
1144910,nan
386770,nan
2231010,nan
699330,nan
365070,nan
465280,nan
528720,nan
477200,nan
217790,nan
302950,nan
678970,"Adventure, Casual"
317300,"Adventure, Indie, Simulation"
8220,nan
465170,"Adventure, Casual"
606870,"Action, Early Access, RPG"
422980,nan
7210,Adventure
389510,"Action, Casual, Indie, Racing, Simulation, Sports"
342490,nan
994560,nan
462570,nan
1021800,nan
783170,nan
611770,nan
732730,nan
1101270,nan
892760,nan
439550,nan
615160,nan
45730,nan
295850,nan
1666510,nan
409600,nan
579020,nan
414660,nan
1679290,nan
455960,nan
352640,nan
585880,nan
1967320,nan
348540,nan
1059980,nan
280910,nan
822680,nan
530550,nan
261700,nan
341150,nan
307170,nan
719690,nan
337930,nan
2004080,nan
1390120,nan
588240,nan
92000,nan
760800,nan
1904530,nan
1596730,nan
487040,nan
1307690,nan
2647680,nan
2458210,nan
636370,nan
434260,nan
6840,nan
1524550,nan
1832740,nan
340300,nan
1505700,nan
1631470,nan
2181950,nan
343560,nan
534780,nan
431180,nan
212110,nan
3243190,nan
250580,nan
334540,nan
658610,nan
977500,nan
679990,nan
496390,nan
498450,nan
292480,nan
339910,nan
390730,nan
513880,nan
231990,nan
369530,nan
202730,nan
206980,nan
520850,nan
917840,nan
385060,nan
601810,nan
241990,nan
368790,nan
525190,nan
454610,nan
1253190,nan
262850,nan
1058320,nan
260650,nan
568750,nan
2321180,nan
1980350,nan
1702140,nan
335210,nan
491060,nan
2561190,nan
435060,nan
366240,nan
6040,nan
2671230,nan
1382070,nan
32390,nan
518730,nan
2741560,"Casual, Simulation, Strategy"
4520,nan
392820,nan
2735510,nan
399120,nan
265810,nan
1470390,nan
368700,nan
343800,nan
854570,nan
627950,nan
351250,nan
506840,nan
711130,nan
1168870,nan
853770,nan
2277310,nan
474810,nan
426040,nan
336140,nan
284930,nan
1001800,nan
2271980,nan
2651330,nan
1807360,nan
390560,nan
636450,nan
446910,nan
450760,nan
395920,nan
408000,nan
1346830,nan
543260,nan
2427100,nan
1233800,nan
1449750,nan
1546860,nan
1742610,nan
557580,nan
491090,nan
2331330,nan
546660,nan
1776400,nan
2722270,nan
2406360,nan
1147860,nan
343340,nan
377480,"Adventure, Indie"
1997660,"Action, Adventure, Early Access, RPG"
