friend_id,Abfragestatus,Daten vorhanden
76561198367237676,,
76561198372213656,,
76561198840015993,,
76561198873485124,,
76561198880435097,,
76561198970943951,,
76561198985386421,,
76561198989794296,,
76561199017913499,,
76561199021740306,,
76561199028665861,,
76561199032123153,,
76561199073685701,,
76561199095297162,,
76561199097468079,,
76561199215048133,,
76561199403401438,,
76561197986589413,,
76561197996706139,,
76561198003565614,,
76561198007931289,,
76561198041975816,,
76561198070730715,,
76561198073328372,,
76561198073489885,,
76561198078631173,,
76561198084775459,,
76561198095159876,,
76561198098761969,,
76561198102674201,,
76561198106610315,,
76561198107000952,,
76561198114776059,,
76561198118772967,,
76561198125302396,,
76561198131564545,,
76561198138263471,,
76561198155584976,,
76561198158458465,,
76561198163304300,,
76561198201264077,,
76561198204338091,,
76561198205217445,,
76561198208521969,,
76561198232449884,,
76561198256694921,,
76561198280626052,,
76561198287808738,,
76561198293353712,,
76561198300725057,,
76561198305503044,,
76561198308579235,,
76561198316319550,,
76561198323260992,,
76561198334839135,,
76561198335556264,,
76561198368004663,,
76561198375867553,,
76561198402011756,,
76561198410882238,,
76561198428153550,,
76561198439097178,,
76561198440549115,,
76561198442346800,,
76561198807306703,,
76561198808615857,,
76561198810654606,,
76561198829685851,,
76561198831460373,,
76561198831621272,,
76561198836388575,,
76561198853327415,,
76561198859609363,,
76561198872173179,,
76561198874460703,,
76561198874649797,,
76561198875324687,,
76561198882460344,,
76561198883833494,,
76561198885846468,,
76561198886721663,,
76561198889456873,,
76561198893606769,,
76561198929241343,,
76561198947316556,,
76561198955147280,,
76561198969729976,,
76561198976308792,,
76561198985841089,,
76561198994425625,,
76561199004897206,,
76561199006984270,,
76561199007137152,,
76561199021604710,,
76561199022277570,,
76561199025892773,,
76561199028687418,,
76561199029612470,,
76561199030654879,,
76561199038761207,,
76561199055303258,,
76561199058439525,,
76561199063199103,,
76561199063496850,,
76561199069585078,,
76561199069960976,,
76561199074765682,,
76561199074907646,,
76561199107305781,,
76561199109369236,,
76561199114167028,,
76561199118116227,,
76561199142217337,,
76561199161426642,,
76561199163880361,,
76561199173538455,,
76561199173568721,,
76561199180317870,,
76561199196076511,,
76561199212678089,,
76561199227491905,,
76561199230120840,,
76561199238676093,,
76561199241847772,,
76561199247520217,,
76561199419567213,,
76561199476917005,,
76561199507559354,,
76561199626945336,,
76561199687865933,,
76561199706524451,,
76561197981204494,,
76561198037736508,,
76561198044530146,,
76561198045955161,,
76561198049965815,,
76561198057227761,,
76561198060739696,,
76561198065456814,,
76561198072244772,,
76561198077851750,,
76561198086385162,,
76561198088412217,,
76561198092227403,,
76561198099840288,,
76561198105763043,,
76561198110173770,,
76561198116642602,,
76561198123671378,,
76561198131785449,,
76561198165862910,,
76561198245122180,,
76561198272629782,,
76561198276102863,,
76561198282757624,,
76561198419815710,,
76561198432988429,,
76561198825844802,,
76561198843405824,,
76561198856898889,,
76561198874181949,,
76561198985669361,,
76561199001666786,,
76561199011069074,,
76561199036300398,,
76561199048865022,,
76561199181165675,,
76561198015926722,,
76561198049020223,,
76561198059021374,,
76561198073917845,,
76561198082947593,,
76561198083265246,,
76561198085037738,,
76561198087524032,,
76561198089256474,,
76561198102311754,,
76561198104964068,,
76561198105027337,,
76561198108664672,,
76561198111212485,,
76561198112053131,,
76561198112101980,,
76561198120378831,,
76561198121480115,,
76561198122067492,,
76561198124922836,,
76561198125066929,,
76561198134684018,,
76561198138772387,,
76561198151551173,,
76561198151664903,,
76561198153830111,,
76561198155338677,,
76561198160285908,,
76561198163621175,,
76561198165424440,,
76561198173846594,,
76561198191426686,,
76561198197131727,,
76561198199428529,,
76561198201861687,,
76561198204472379,,
76561198220460815,,
76561198226620252,,
76561198238919654,,
76561198242246358,,
76561198245307702,,
76561198260182830,,
76561198263956392,,
76561198268889334,,
76561198275630033,,
76561198301038866,,
76561198302689040,,
76561198320226931,,
76561198321551343,,
76561198335989019,,
76561198352999612,,
76561198371526405,,
76561198385164475,,
76561198391826313,,
76561198414203292,,
76561198426526504,,
76561198429895995,,
76561198434838031,,
76561198439565704,,
76561198736880251,,
76561198842807880,,
76561198844967817,,
76561198862379674,,
76561198866108693,,
76561198874206529,,
76561198887050737,,
76561198934366074,,
76561198973342882,,
76561198981781547,,
76561198986290756,,
76561198991108626,,
76561198993618267,,
76561198997382243,,
76561198998314593,,
76561199007875274,,
76561199054378932,,
76561199061151509,,
76561199061499917,,
76561199067876262,,
76561199072350116,,
76561199080026401,,
76561199084012448,,
76561199084221563,,
76561199086767380,,
76561199105806181,,
76561199142761404,,
76561199153506382,,
76561199159670607,,
76561199159933529,,
76561199166481577,,
76561199170921307,,
76561199191521210,,
76561199198160989,,
76561199198901835,,
76561199201537361,,
76561199206703027,,
76561199213372452,,
76561199223043133,,
76561199227451081,,
76561199227616376,,
76561199227855352,,
76561199266712020,,
76561199273785055,,
76561199445485236,,
76561199484154202,,
76561199494823318,,
76561199526748451,,
76561199557806220,,
76561199629100413,,
76561199677010476,,
76561199678247129,,
76561199804787097,,
76561199806376827,,
76561198864306014,,
76561198880054258,,
76561198886146065,,
76561198894278097,,
76561198978958653,,
76561198988813044,,
76561199046508251,,
76561199059244933,,
76561199101866000,,
76561199135728066,,
76561199227241012,,
76561199285718366,,
76561199433138227,,
76561199508038798,,
76561199526441334,,
76561199528987736,,
76561199572272847,,
76561199584273603,,
76561199624806934,,
76561199654427535,,
76561199681378302,,
76561198129437204,,
76561198135932859,,
76561198178364793,,
76561198238529868,,
76561198251782862,,
76561198316369643,,
76561198385901189,,
76561198392057622,,
76561198399758292,,
76561198414600681,,
76561198810587789,,
76561198810635088,,
76561198826219423,,
76561198891282868,,
76561198910564100,,
76561198928634527,,
76561198963391773,,
76561198966101080,,
76561198976200685,,
76561198985383337,,
76561199019814010,,
76561199057695669,,
76561199059909553,,
76561199077292327,,
76561199087239746,,
76561199159225977,,
76561199162294532,,
76561199166848891,,
76561199270797137,,
76561199365823173,,
76561199461094753,,
76561199488643397,,
76561199489733128,,
76561199576352251,,
76561199699774828,,
76561197994667613,,
76561198090513736,,
76561198110047264,,
76561198282437535,,
76561198375876158,,
76561198377223415,,
76561198405747670,,
76561198450951268,,
76561198806524917,,
76561198871963653,,
76561198892495226,,
76561198920697123,,
76561198981555577,,
76561199006085927,,
76561199015006686,,
76561199017797643,,
76561199017853329,,
76561199024282672,,
76561199045656159,,
76561199049903574,,
76561199053016190,,
76561199056480379,,
76561199064457463,,
76561199071904914,,
76561199071977455,,
76561199072040584,,
76561199072064137,,
76561199072328951,,
76561199072353953,,
76561199072653337,,
76561199072669239,,
76561199072882617,,
76561199084587985,,
76561199100963278,,
76561199101908162,,
76561199103064254,,
76561199112666385,,
76561199117049041,,
76561199134512419,,
76561199139267424,,
76561199141317093,,
76561199175337527,,
76561199183312923,,
76561199202641888,,
76561199212635497,,
76561199217285967,,
76561199231821101,,
76561199245168447,,
76561199258746078,,
76561199358362598,,
76561199402841585,,
76561199466164910,,
76561199468163641,,
76561199475410624,,
76561199475646334,,
76561199482415774,,
76561199534992537,,
76561199540270810,,
76561199542384018,,
76561199587486360,,
76561199654592551,,
76561197960862714,,
76561198029599265,,
76561198075704505,,
76561198108086529,,
76561198135206850,,
76561198198619765,,
76561198273116964,,
76561198284795440,,
76561198323773819,,
76561198328522960,,
76561198824915623,,
76561198850040523,,
76561198880154322,,
76561198880477036,,
76561198891033937,,
76561198961972730,,
76561198981653945,,
76561198982434692,,
76561198983323244,,
76561199004882392,,
76561199005591982,,
76561199006963333,,
76561199009212118,,
76561199016438264,,
76561199016693372,,
76561199041544854,,
76561199046358803,,
76561199060380100,,
76561199065312442,,
76561199071939505,,
76561199094555604,,
76561199100183059,,
76561199102475051,,
76561199107608279,,
76561199136068924,,
76561199136653678,,
76561199148975398,,
76561199154690952,,
76561199172525855,,
76561199212244948,,
76561199219240057,,
76561199226308592,,
76561199230115838,,
76561199243504182,,
76561199246125763,,
76561199259642255,,
76561199275533225,,
76561199278891640,,
76561199289465325,,
76561199369419853,,
76561199387005048,,
76561199387476635,,
76561199387737988,,
76561199399546232,,
76561199406223807,,
76561199430361499,,
76561199466024588,,
76561199500285632,,
76561199501594706,,
76561199544932589,,
76561199545714582,,
76561199550682278,,
76561199565417905,,
76561199566958831,,
76561199575155792,,
76561199577245773,,
76561199579013949,,
76561199644481310,,
76561199652979198,,
76561199669332863,,
76561199751551513,,
76561199810769854,,
76561198096513524,,
76561198112107456,,
76561198395066086,,
76561198822171602,,
76561198972584206,,
76561198978894784,,
76561198991869661,,
76561198993061391,,
76561199071456295,,
76561198092026257,,
76561198114662821,,
76561198116253668,,
76561198142704129,,
76561198165147054,,
76561198182114413,,
76561198183101135,,
76561198198515975,,
76561198207234457,,
76561198233818160,,
76561198244234216,,
76561198246112654,,
76561198255475286,,
76561198271775017,,
76561198271903783,,
76561198274461226,,
76561198287059781,,
76561198306656902,,
76561198327398546,,
76561198348267751,,
76561198351572771,,
76561198352605045,,
76561198358231890,,
76561198362436296,,
76561198372148877,,
76561198373494532,,
76561198377919766,,
76561198386888179,,
76561198389870835,,
76561198398907306,,
76561198399300807,,
76561198403199202,,
76561198404399127,,
76561198430893041,,
76561198432861808,,
76561198435265429,,
76561198442081659,,
76561198445634155,,
76561198446095973,,
76561198448934507,,
76561198450266101,,
76561198801917709,,
76561198806335269,,
76561198810660747,,
76561198811246286,,
76561198814391387,,
76561198815909596,,
76561198819427653,,
76561198821076990,,
76561198827225800,,
76561198829277370,,
76561198833642467,,
76561198850968910,,
76561198851784796,,
76561198854971276,,
76561198855172639,,
76561198855878607,,
76561198869006104,,
76561198870824100,,
76561198873518154,,
76561198876287273,,
76561198876408612,,
76561198880097450,,
76561198882680119,,
76561198885686021,,
76561198888732030,,
76561198892642460,,
76561198900167210,,
76561198911620758,,
76561198942374758,,
76561198974494358,,
76561198995544635,,
76561198996516248,,
76561199004980478,,
76561199013687214,,
76561199034098704,,
76561199040458455,,
76561199108489088,,
76561199122347323,,
76561199139463906,,
76561199159715794,,
76561198080997753,,
76561198082005099,,
76561198119154584,,
76561198137361456,,
76561198137813737,,
76561198178833450,,
76561198193932377,,
76561198220137303,,
76561198256116018,,
76561198272618667,,
76561198307272283,,
76561198348308923,,
76561198802788604,,
76561199000191902,,
76561199091714270,,
76561199098074868,,
76561199159358900,,
76561199293701085,,
76561197965810987,,
76561197967889434,,
76561198046996468,,
76561198073650128,,
76561198088077963,,
76561198100583707,,
76561198106775362,,
76561198124010265,,
76561198129740294,,
76561198160931982,,
76561198200120066,,
76561198204491201,,
76561198258443455,,
76561198259350616,,
76561198272485168,,
76561198272491756,,
76561198274831922,,
76561198283811918,,
76561198301808513,,
76561198308301468,,
76561198315952723,,
76561198349341509,,
76561198365666958,,
76561198370009937,,
76561198377013488,,
76561198383004406,,
76561198394644257,,
76561198408945152,,
76561198410822683,,
76561198411461885,,
76561198415153233,,
76561198825110045,,
76561198831023531,,
76561198854923482,,
76561198877600153,,
76561198891402998,,
76561198927298859,,
76561198927341013,,
76561198968215991,,
76561198981611207,,
76561198984708400,,
76561199009920959,,
76561199022109819,,
76561199024128475,,
76561199035566261,,
76561199037990024,,
76561199043400134,,
76561199067816438,,
76561199070863228,,
76561199072071181,,
76561199082076140,,
76561199085819966,,
76561199088240147,,
76561199092292811,,
76561199097063871,,
76561199115309879,,
76561199117120879,,
76561199122201316,,
76561199122358424,,
76561199153794065,,
76561199209209209,,
76561199232484604,,
76561199342128213,,
76561199344631658,,
76561199382536274,,
76561198237670612,,
76561198830237407,,
76561198831937224,,
76561198853059155,,
76561199030421436,,
76561199045691069,,
76561199062082238,,
76561199064719859,,
76561199097065243,,
76561199122628707,,
76561199146769378,,
76561199187195884,,
76561199351281858,,
76561198144362833,,
76561198318718397,,
76561198327239731,,
76561199079592437,,
76561199130908332,,
76561199567521203,,
76561198005305656,,
76561198011586740,,
76561198018772617,,
76561198021705738,,
76561198043445281,,
76561198047104951,,
76561198047563269,,
76561198048594152,,
76561198050413234,,
76561198051638847,,
76561198053719115,,
76561198056504655,,
76561198056885209,,
76561198059001752,,
76561198060075429,,
76561198060890341,,
76561198060972774,,
76561198061714399,,
76561198061781514,,
76561198061887807,,
76561198061989068,,
76561198062069534,,
76561198062089125,,
76561198062120680,,
76561198062995249,,
76561198063043033,,
76561198063792606,,
76561198064776412,,
76561198065077347,,
76561198065085082,,
76561198065959245,,
76561198066041599,,
76561198066714410,,
76561198067937407,,
76561198068166854,,
76561198068855424,,
