steam_id,BIOFUEL_STAT,COWS_STAT,CRAFTING_OPENED,CROPS_HARVESTED_STAT,CROPS_WATERED_STAT,CUPBOARD_OPENED,GIANT_CUCUMBER_STAT,GIANT_GOLDEN_PUMPKIN_STAT,GIANT_PUMPKIN_STAT,GIANT_TOMATO_STAT,INVENTORY_OPENED,ITEM_EXAMINED,InstrumentFullKeyboardMode,InstrumentNotesPlayed,InstrumentNotesPlayedBinds,MAP_OPENED,ORE_HIT,PIGS_STAT,POOP_COLLECTED_STAT,SPARE_PARTS_STAT,TREE_HIT,_SPENT_ON_DECOR_STAT,acquired_lowgradefuel,acquired_metal.ore,acquired_scrap,arrow_fired,arrow_hit_bear,arrow_hit_boar,arrow_hit_building,arrow_hit_chicken,arrow_hit_entity,arrow_hit_horse,arrow_hit_player,arrow_hit_stag,arrow_hit_wolf,arrows_shot,bags_unclaimed,blueprint_studied,bullet_fired,bullet_hit_bear,bullet_hit_boar,bullet_hit_building,bullet_hit_corpse,bullet_hit_entity,bullet_hit_horse,bullet_hit_player,bullet_hit_playercorpse,bullet_hit_sign,bullet_hit_stag,bullet_hit_wolf,calories_consumed,cargoship_bridge_visits,cars_shredded,caught_anchovy,caught_catfish,caught_herring,caught_orange_roughy,caught_salmon,caught_sardine,caught_small_shark,caught_small_trout,caught_yellow_perch,cold_exposure_duration,comfort_duration,death_bear,death_entity,death_fall,death_selfinflicted,death_suicide,death_wolf,deaths,destroyed_barrels,dweller_kills_while_moving,excavator_activated,gesture_wave_count,grenades_thrown,harvest.bone_fragments,harvest.cloth,harvest.fat_animal,harvest.humanmeat_raw,harvest.metal_ore,harvest.skull_human,harvest.skull_wolf,harvest.stones,harvest.sulfur_ore,harvest.wolfmeat_raw,harvest.wood,harvested_cloth,harvested_leather,harvested_stones,harvested_wood,headshot,helipad_landings,horse_distance_ridden,horse_distance_ridden_km,hoses_connected,hot_exposure_duration,item_drop,kayak_distance_travelled,kill_bear,kill_boar,kill_chicken,kill_horse,kill_player,kill_scientist,kill_stag,kill_wolf,melee_strikes,melee_thrown,missions_completed,mlrs_kills,pickup_category_food,pipes_connected,placed_blocks,radiation_exposure_duration,recycled_cans,rocket_fired,seconds_speaking,shark_speargun_kills,shotgun_fired,shotgun_hit_building,shotgun_hit_entity,shotgun_hit_horse,shotgun_hit_player,tincanalarms_wired,topology_road_duration,upgraded_blocks,water_consumed,waved_at_players,wires_connected,won_hand_texas_holdem,wounded,wounded_assisted,wounded_healed
76561198009279284,,,1213.0,,,1432.0,,,,,21325.0,12.0,1.0,1482.0,916.0,3919.0,,,,,,,11823.0,365138.0,14232.0,1139.0,73.0,87.0,67.0,2.0,139.0,31.0,124.0,8.0,48.0,547.0,,1006.0,3026.0,68.0,25.0,769.0,12.0,350.0,5.0,463.0,14.0,2.0,4.0,67.0,52107.2109375,,,,,,,,,,,,31022.771484375,42919.68359375,12.0,38.0,2.0,4.0,46.0,11.0,429.0,908.0,,,,,,31050.0,,,,,,129288.0,,,304441.0,713.0,138.0,17940.0,59212.0,199.0,,670.0,,,1308.111328125,1501.0,,1.0,9.0,1.0,5.0,148.0,,8.0,,15113.0,59.0,,,20.0,,2583.0,801.4781494140625,,,2045.845703125,,871.0,297.0,294.0,,77.0,,6445.0,3188.0,17462.474609375,,,,241.0,14.0,21.0
76561198010041196,,,7365.0,,,6803.0,,,,,165469.0,26.0,,,,11146.0,,,,,,,37920.0,504629.0,33734.0,3182.0,180.0,51.0,323.0,2.0,399.0,34.0,437.0,8.0,41.0,1331.0,,1131.0,30135.0,405.0,229.0,4789.0,62.0,8512.0,100.0,4533.0,109.0,3.0,34.0,93.0,204683.15625,,,,,,,,,,,,134461.046875,123470.25,15.0,184.0,7.0,11.0,385.0,18.0,2058.0,3038.0,,,,,553.0,38333.0,318.0,,664.0,,,122252.0,479.0,895.0,451690.0,2539.0,355.0,99909.0,160168.0,1870.0,,5548.0,4.0,,24512.640625,10153.0,,4.0,11.0,2.0,6.0,889.0,13.0,7.0,4.0,51664.0,121.0,,,216.0,,13129.0,2327.419189453125,,24.0,22255.451171875,,7415.0,822.0,2035.0,50.0,1058.0,,97555.0,11663.0,54531.15625,,,,1175.0,91.0,118.0
76561198010075205,,,24.0,,,44.0,,,,,309.0,2.0,,,,336.0,,,,,,,77.0,703.0,18.0,51.0,11.0,5.0,2.0,1.0,2.0,,7.0,,,51.0,,,,,,3.0,,4.0,,3.0,,,1.0,,1378.125244140625,,,,,,,,,,,,1005.802001953125,600.45849609375,2.0,1.0,,,7.0,3.0,31.0,21.0,,,,,,,,,,,,,,,,,,,,2.0,,1871.0,1.0,,,27.0,,1.0,2.0,2.0,,1.0,,1.0,,1929.0,46.0,,,,,,1.5517578125,,,73.3470687866211,,,,,,,,360.0,,467.98138427734375,,,,20.0,1.0,4.0
76561198010170987,,,6782.0,,,7655.0,,,,,232528.0,88.0,15.0,147617.0,2455.0,61173.0,166.0,,,,127.0,,64117.0,1582654.0,47388.0,5409.0,429.0,396.0,533.0,41.0,1391.0,69.0,506.0,93.0,122.0,3831.0,,1491.0,100256.0,1786.0,1436.0,6232.0,267.0,39371.0,182.0,13411.0,943.0,66.0,788.0,769.0,525578.125,37.0,,,,,,,,,,,380593.21875,604854.0,21.0,197.0,10.0,24.0,195.0,11.0,990.0,11740.0,,,74.0,736.0,,24848.0,,,,,,110585.0,,,237128.0,180.0,,8271.0,4132.0,9855.0,14.0,1124052.0,1034.0,,109832.5,28829.0,,211.0,408.0,124.0,19.0,4817.0,3882.0,207.0,178.0,107700.0,343.0,,,5.0,,9900.0,6138.5830078125,19.0,162.0,3482.3916015625,,14903.0,3377.0,5499.0,,848.0,,71130.0,8036.0,167263.40625,,,,467.0,68.0,56.0
76561198010824486,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,63.0,15.0,46.0,2.0,25.0,32.0,27.0,19.0,21.0,,,108.0,1332.0,50.0,18.0,628.0,9.0,67.0,77.0,142.0,5.0,10.0,58.0,10.0,,,,,,,,,,,,,,,,5.0,3.0,,22.0,,104.0,,,,,,,3706.0,,,,,,225027.0,,,324383.0,,,,,37.0,,,,,,1227.0,,44.0,40.0,3.0,55.0,38.0,,38.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,73.0,9.0,10.0
76561198010998527,,,58.0,,,123.0,,,,,7762.0,24.0,,,,3170.0,,,,,,,72.0,2587.0,126.0,65.0,,4.0,1.0,,5.0,,10.0,,1.0,66.0,,3.0,974.0,14.0,2.0,281.0,1.0,180.0,,218.0,8.0,,,,16229.9541015625,,,,,,,,,,,,3350.023193359375,11859.908203125,,2.0,,,37.0,1.0,113.0,67.0,,,,,,256.0,,,,,,6246.0,,,4016.0,155.0,175.0,10200.0,14475.0,61.0,,,,,373.7388916015625,369.0,,,,,,31.0,,,,2806.0,140.0,,,23.0,,,180.17889404296875,,,340.12567138671875,,112.0,14.0,21.0,,43.0,,1120.0,,8115.818359375,,,,54.0,6.0,7.0
76561198012417826,,,14.0,,,,,,,,104.0,,,,,12.0,,,,,,,13.0,250.0,16.0,407.0,10.0,4.0,77.0,,33.0,23.0,24.0,7.0,3.0,,,44.0,1540.0,3.0,1.0,932.0,3.0,95.0,20.0,130.0,30.0,2.0,6.0,12.0,400.0,,,,,,,,,,,,87.658203125,769.3974609375,3.0,11.0,5.0,,39.0,1.0,171.0,10.0,,,,,,759.0,,,,,,30836.0,,,231761.0,,,,,34.0,,781.0,,,1.45654296875,517.0,,7.0,5.0,3.0,14.0,44.0,,9.0,10.0,444.0,7.0,,,,,,,,,,,12.0,,,,,,,,48.000003814697266,,,,124.0,19.0,19.0
76561198012977012,,,2.0,,,,,,,,5.0,,,,,16.0,,,,,,,,50.0,,26.0,2.0,5.0,1.0,1.0,4.0,3.0,,1.0,,,,3.0,71.0,16.0,,11.0,5.0,16.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,277.0,,,,,,5903.0,,,41548.0,,,,350.0,4.0,,,,,,32.0,,3.0,4.0,2.0,1.0,,,1.0,3.0,50.0,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,1.0,1.0
76561198013001349,,,74.0,,,34.0,,,,,3439.0,6.0,,,,3081.0,,,,,,,1038.0,72129.0,1675.0,213.0,12.0,31.0,9.0,2.0,10.0,13.0,1.0,6.0,7.0,106.0,,48.0,3.0,2.0,2.0,7.0,,1.0,,2.0,,,,2.0,14942.923828125,,,,,,,,,,,,4015.36328125,5003.34521484375,2.0,7.0,3.0,,,2.0,46.0,358.0,,,,,,5989.0,,,,,,9176.0,,,11786.0,1148.0,150.0,70123.0,23872.0,19.0,,,,,504.7374267578125,431.0,,,,,,14.0,,,,10086.0,26.0,,,34.0,,114.0,307.36578369140625,,,28.712764739990234,,56.0,,1.0,,5.0,,2850.0,16.0,4918.84423828125,,,,27.0,,4.0
76561198014152447,,,431.0,,,211.0,,,,,7337.0,15.0,26.0,2438.0,281.0,2611.0,,,,,,,993.0,24659.0,5598.0,31.0,,,8.0,3.0,1.0,,11.0,1.0,,31.0,,177.0,544.0,9.0,3.0,87.0,,55.0,,29.0,5.0,1.0,,9.0,21777.623046875,,,,,,,,,,,,17549.216796875,16097.486328125,1.0,6.0,1.0,,2.0,,18.0,304.0,,,,,,,,,,,,,,,40.0,,,,,52.0,,76223.0,71.0,,1888.8389892578125,724.0,,1.0,2.0,3.0,,31.0,23.0,,2.0,4511.0,31.0,,,,,518.0,174.9056396484375,6.0,,11450.169921875,,56.0,,5.0,,,,9345.0,325.0,6211.13623046875,,,,9.0,6.0,2.0
76561198014390131,,,142.0,,,1.0,,,,,2073.0,2.0,,,,63.0,,,,,,,48.0,764.0,34.0,338.0,12.0,7.0,15.0,4.0,26.0,9.0,41.0,4.0,,10.0,,21.0,374.0,1.0,2.0,42.0,36.0,115.0,4.0,67.0,6.0,3.0,4.0,,1453.9254150390625,,,,,,,,,,,,1598.0457763671875,246.1800537109375,5.0,5.0,6.0,,2.0,1.0,64.0,23.0,,,,,,913.0,,,,,,18223.0,,,143669.0,,,,,95.0,,899.0,,,57.94580078125,325.0,,1.0,7.0,3.0,5.0,36.0,,7.0,,1020.0,12.0,,,,,101.0,,,,0.590680718421936,,530.0,221.0,55.0,,177.0,,20.0,14.0,531.5791015625,,,,43.0,10.0,13.0
76561198014664169,,,42.0,,,39.0,,,,,1124.0,,,,,420.0,,,,,,,60.0,6050.0,265.0,187.0,12.0,4.0,27.0,,25.0,,28.0,,,96.0,,31.0,271.0,,,108.0,,12.0,,80.0,7.0,,,7.0,8113.833984375,,,,,,,,,,,,2591.390625,2392.06982421875,6.0,3.0,3.0,1.0,11.0,2.0,102.0,91.0,,,,,79.0,898.0,118.0,52.0,6825.0,,,17710.0,2235.0,,48843.0,,,,,53.0,,5011.0,4.0,,1670.0179443359375,84.0,,2.0,1.0,,,19.0,1.0,,2.0,3139.0,14.0,,,,,,137.27166748046875,,,178.646728515625,,224.0,23.0,8.0,,36.0,,615.0,,2271.204345703125,,,,65.0,4.0,8.0
76561198015211720,,,21916.0,,,18487.0,,,,,340490.0,3561.0,1.0,7466.0,550.0,60865.0,16765.0,,,,3297.0,,133376.0,2969341.0,157521.0,8697.0,673.0,451.0,510.0,17.0,2360.0,175.0,1141.0,186.0,203.0,3949.0,3.0,2900.0,200184.0,1590.0,527.0,18909.0,194.0,32084.0,276.0,39273.0,1832.0,35.0,112.0,294.0,684919.3125,5.0,,,,,,,,,,,755112.9375,508568.25,31.0,259.0,29.0,44.0,513.0,14.0,3065.0,19072.0,,,3.0,362.0,426.0,62505.0,295.0,171.0,1771.0,,,177493.0,864.0,40.0,597359.0,5761.0,2461.0,84167.0,93513.0,8454.0,8.0,138773.0,111.0,,38575.1171875,33464.0,,207.0,314.0,37.0,50.0,4763.0,1271.0,135.0,121.0,140398.0,266.0,,,156.0,,93370.0,13351.453125,45.0,36.0,16861.2578125,,8026.0,742.0,1933.0,4.0,1612.0,,60470.0,84423.0,230008.734375,,,,1800.0,218.0,162.0
76561198015998141,,,922.0,,,149.0,,,,,7258.0,39.0,,,,1897.0,,,,,,,887.0,41925.0,2649.0,149.0,5.0,6.0,6.0,2.0,17.0,,31.0,7.0,8.0,146.0,,106.0,1447.0,,19.0,290.0,,709.0,,38.0,4.0,,2.0,11.0,27722.3203125,,,,,,,,,,,,23834.173828125,9968.61328125,1.0,4.0,2.0,,39.0,3.0,112.0,661.0,,,,,,6559.0,,,,,,13724.0,,,9393.0,,,50.0,1292.0,145.0,,,,,2223.75341796875,760.0,,,,3.0,,31.0,,,,9209.0,137.0,,,,,678.0,637.0860595703125,,,59.48065185546875,,210.0,19.0,184.0,,,,1205.0,398.0,11252.248046875,,,,38.0,4.0,6.0
76561198016151237,,,108.0,,,8.0,,,,,496.0,4.0,,919.0,,714.0,,,,,,,,8106.0,8236.0,7.0,,,,,,,,,,59.0,,,,,,,,,,,,,,,4459.740234375,,,,,,,,,,,,1696.2625732421875,340.97894287109375,,,,,2.0,,13.0,50.0,,,1.0,,,,,,,,,,,,,40.0,,425.0,1238.0,3.0,,5351.0,5.0,,7.4453125,3.0,,,,1.0,,2.0,,,,1207.0,10.0,,,1.0,,153.0,,,,498.8869934082031,,,,,,,,485.0,100.0,1039.3306884765625,,,,9.0,,1.0
76561198017548774,,,141.0,,,59.0,,,,,2234.0,,,,,489.0,,,,,,,47.0,750.0,130.0,39.0,,,6.0,,,,20.0,,,69.0,,,180.0,,,6.0,,16.0,,106.0,2.0,,,,8556.41796875,,,,,,,,,,,,4875.25,1276.3262939453125,,,,,5.0,,15.0,69.0,,,,8.0,,,,,,,,,,,,2380.0,,17514.0,20590.0,13.0,,5142.0,4.0,,,150.0,,,,,,19.0,,,,1207.0,6.0,,,39.0,,224.0,512.34814453125,,,40.46345520019531,,,,,,,,455.0,178.0,2392.543701171875,,,,11.0,,
76561198018300193,,,4076.0,,,6360.0,,,,,75009.0,55.0,1.0,1073.0,527.0,17602.0,447.0,,,,410.0,,113165.0,1705222.0,199010.0,3788.0,184.0,159.0,431.0,9.0,669.0,13.0,489.0,43.0,42.0,2965.0,,2699.0,19207.0,132.0,219.0,3088.0,29.0,5087.0,5.0,2453.0,78.0,2.0,43.0,80.0,461155.46875,1.0,,,,,,,,,,,112401.328125,106488.1484375,11.0,175.0,14.0,19.0,249.0,5.0,1605.0,9873.0,,,,100.0,,50300.0,,,,,,20314.0,,,151393.0,70.0,,4475.0,3625.0,1849.0,,12193.0,6.0,,65989.1171875,25074.0,,27.0,67.0,12.0,1.0,899.0,186.0,19.0,25.0,93663.0,259.0,,,,,16407.0,6427.93017578125,13.0,18.0,3727.86279296875,,3556.0,1113.0,1023.0,,229.0,,29830.0,17786.0,160098.5625,,,,873.0,22.0,39.0
76561198019450670,,,35.0,,,,,,,,214.0,,,,,127.0,,,,,,,,,,40.0,,,2.0,,,1.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,6.0,,,,,,,41.0,,,,,,,,,4975.0,,,,,2.0,,,,,,24.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0
76561198020057391,,,8288.0,,,45493.0,,,,,295340.0,207.0,1.0,2506.0,49.0,54388.0,16278.0,,,,14547.0,,65277.0,1495490.0,60091.0,39059.0,620.0,525.0,3915.0,9.0,4151.0,212.0,7264.0,233.0,247.0,32466.0,,2102.0,113906.0,475.0,153.0,6042.0,49.0,10935.0,44.0,23332.0,778.0,211.0,29.0,200.0,1320291.625,,,,,,,,,,,,306318.34375,904264.1875,100.0,209.0,45.0,25.0,2135.0,55.0,9453.0,7686.0,,,15.0,447.0,,101727.0,,,,,,951099.0,,,1726151.0,68398.0,6955.0,580106.0,1037370.0,10138.0,,39682.0,24.0,,42458.87890625,23097.0,,94.0,224.0,32.0,65.0,5439.0,46.0,167.0,106.0,158282.0,1097.0,,,2227.0,,22784.0,1823.681884765625,5.0,,15137.302734375,,39534.0,1422.0,1897.0,,7945.0,,291875.0,22291.0,346591.4375,,,,3933.0,230.0,147.0
76561198020331376,,,159.0,,,120.0,,,,,7480.0,4.0,,,,3180.0,,,,,,,1690.0,54038.0,1158.0,161.0,24.0,16.0,1.0,6.0,12.0,8.0,6.0,,19.0,33.0,,32.0,2269.0,34.0,6.0,331.0,,690.0,,393.0,48.0,,,5.0,21061.875,3.0,,,,,,,,,,,10462.5234375,10599.8701171875,2.0,20.0,,,46.0,1.0,127.0,220.0,,,,,,2064.0,,,,,,30305.0,,,40398.0,,,,,104.0,,32575.0,21.0,,600.067626953125,739.0,,5.0,8.0,9.0,,78.0,56.0,,7.0,3455.0,25.0,,,,,,103.017578125,,84.0,84.46673583984375,,884.0,54.0,107.0,,211.0,,1525.0,17.0,5451.64404296875,,,,35.0,6.0,6.0
76561198020810822,,,2936.0,,,955.0,,,,,52008.0,9.0,4.0,254.0,,6598.0,,,,,,,30592.0,175971.0,28707.0,982.0,65.0,108.0,42.0,1.0,125.0,,110.0,23.0,45.0,213.0,,642.0,20557.0,1112.0,1129.0,1159.0,220.0,4174.0,,5061.0,214.0,3.0,309.0,685.0,109638.0,,74.0,,,,,,,,,,86881.0,56782.7734375,5.0,26.0,6.0,,16.0,7.0,139.0,8605.0,,2.0,27.0,62.0,,,,,,,,,,,,1418.0,2666.0,9092.0,84880.0,1758.0,,54251.0,48.0,,119131.2890625,5705.0,,218.0,344.0,41.0,,1212.0,1162.0,136.0,192.0,28753.0,41.0,,,59.0,,4057.0,2049.354248046875,119.0,,2573.465576171875,,2107.0,113.0,539.0,,183.0,,130240.0,1239.0,34519.91796875,1.0,,,67.0,,1.0
76561198021338419,,,183.0,,,864.0,,,,,8349.0,13.0,2.0,585.0,,2900.0,,,,,,,2711.0,62721.0,3528.0,379.0,13.0,24.0,6.0,,103.0,1.0,84.0,11.0,6.0,160.0,,110.0,1326.0,1.0,4.0,54.0,,102.0,,381.0,22.0,,5.0,4.0,30354.279296875,,,,,,,,,,,,14253.2490234375,6406.16357421875,3.0,4.0,2.0,2.0,12.0,,89.0,155.0,,,5.0,24.0,,201.0,,,,,,12.0,,,3454.0,,,,,151.0,,5416.0,6.0,,8210.8720703125,807.0,,5.0,4.0,,,92.0,32.0,5.0,3.0,2225.0,13.0,,,,,672.0,138.9100341796875,,,1014.1242065429688,,43.0,3.0,2.0,,8.0,,1065.0,662.0,12890.2978515625,,,,59.0,2.0,3.0
76561198021408603,,,4078.0,,,3904.0,,,,,191177.0,35.0,1.0,3041.0,255.0,21633.0,,,,,,,63165.0,1910270.0,35536.0,1575.0,190.0,72.0,331.0,4.0,280.0,48.0,90.0,33.0,27.0,443.0,,2119.0,81725.0,854.0,310.0,13555.0,245.0,30286.0,69.0,8042.0,1270.0,110.0,79.0,121.0,259054.984375,16.0,,,,,,,,,,,282506.25,234569.84375,16.0,140.0,10.0,11.0,258.0,3.0,846.0,2568.0,,,1.0,21.0,2687.0,23362.0,2659.0,72.0,22378.0,13.0,5.0,99826.0,29407.0,1431.0,602602.0,,,,250.0,2744.0,10.0,176066.0,132.0,,48752.94140625,31068.0,,114.0,217.0,21.0,50.0,1821.0,689.0,73.0,72.0,39160.0,67.0,,,,,46980.0,6372.10009765625,28.0,252.0,1659.7510986328125,,16330.0,2947.0,5207.0,30.0,2218.0,,14940.0,30171.0,85932.890625,,,,317.0,80.0,37.0
76561198022568547,,,2.0,,,,,,,,7.0,,,,,,,,,,,,,,,40.0,8.0,11.0,6.0,,1.0,,,,,,,,62.0,,1.0,2.0,,7.0,,13.0,,,,,,,,,,,,,,,,,,,,3.0,,,8.0,1.0,25.0,,,,,,,191.0,,,,,,8234.0,,,34271.0,,,,,1.0,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,13.0,,
76561198023524206,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,3.0,4.0,157.0,,,2.0,5.0,1.0,1.0,,,6.0,464.0,19.0,5.0,98.0,4.0,22.0,1.0,53.0,7.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,7.0,2.0,19.0,,,,,,,309.0,,,,,,6758.0,,,69383.0,,,,,13.0,,,,,,144.0,,1.0,6.0,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,1.0
76561198024003410,,,1357.0,,,4182.0,,,,,61754.0,22.0,8.0,6398.0,657.0,14084.0,,,,,,,7989.0,377562.0,9779.0,3642.0,215.0,131.0,199.0,4.0,714.0,11.0,535.0,33.0,66.0,2374.0,,716.0,26143.0,154.0,184.0,4561.0,49.0,3432.0,10.0,3912.0,294.0,2.0,64.0,76.0,146710.875,2.0,,,,,,,,,,,93444.015625,128953.3125,31.0,65.0,19.0,6.0,412.0,8.0,1373.0,2258.0,,,4.0,30.0,54.0,11561.0,45.0,,,,,223847.0,,8.0,707694.0,708.0,789.0,24733.0,54680.0,1380.0,1.0,35948.0,24.0,,51656.390625,6167.0,,31.0,94.0,9.0,11.0,779.0,136.0,42.0,40.0,45024.0,226.0,,,308.0,,6186.0,3615.273193359375,6.0,126.0,2454.777099609375,,2158.0,549.0,269.0,,355.0,,24610.0,5342.0,39456.71875,,,,664.0,74.0,74.0
76561198025375896,,,12.0,,,,,,,,14.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,1673.0,112.0,,,16.0,17.0,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,1.0,,13.0,,,,190.0,190.0,,,21.0,2.0,,,,,,,,,0.08874069899320602,,,,,,,,,,,,,,,,
76561198025475206,,,494.0,,,485.0,,,,,6229.0,8.0,,121.0,,791.0,,,,,,,3607.0,81565.0,2977.0,437.0,11.0,45.0,3.0,1.0,57.0,,101.0,15.0,19.0,402.0,,131.0,1236.0,16.0,58.0,135.0,4.0,238.0,,377.0,10.0,,,27.0,26097.58984375,,,,,,,,,,,,10518.609375,20685.19140625,5.0,11.0,1.0,,14.0,2.0,71.0,844.0,,,,9.0,,,,,,,,,,,,824.0,381.0,34109.0,45457.0,195.0,,25052.0,20.0,,3235.74462890625,1186.0,,4.0,25.0,9.0,,101.0,66.0,5.0,21.0,9750.0,2.0,,,44.0,,4603.0,647.3916015625,12.0,,16.916677474975586,,32.0,4.0,,,8.0,,3280.0,1090.0,9108.8955078125,,,,37.0,,
76561198026492097,,,32.0,,,1.0,,,,,179.0,1.0,,,,105.0,,,,,,,,940.0,2.0,28.0,5.0,1.0,,,1.0,6.0,,7.0,,,,31.0,600.0,,36.0,49.0,17.0,72.0,17.0,22.0,20.0,,14.0,18.0,159.92742919921875,,,,,,,,,,,,175.2532958984375,486.036376953125,4.0,1.0,1.0,,,2.0,21.0,1.0,,,,,,418.0,,,,,,6389.0,,,23013.0,,,,,20.0,,476.0,,,3.015380859375,136.0,,2.0,5.0,4.0,5.0,7.0,,9.0,2.0,842.0,6.0,,,,,,47.0048828125,,,,,,,,,,,10.0,,183.3349151611328,,,,18.0,,1.0
76561198026601798,,,382.0,,,56.0,,,,,3796.0,21.0,3.0,370.0,8.0,1284.0,,,,,,,791.0,46760.0,2168.0,202.0,32.0,42.0,5.0,4.0,25.0,23.0,4.0,5.0,13.0,108.0,,89.0,296.0,11.0,39.0,11.0,4.0,38.0,1.0,32.0,11.0,3.0,13.0,13.0,15188.171875,,,,,,,,,,,,3353.47119140625,11050.5869140625,9.0,4.0,6.0,1.0,3.0,5.0,63.0,440.0,,,,,555.0,2530.0,161.0,4.0,1304.0,1.0,,31797.0,798.0,57.0,99336.0,992.0,654.0,10348.0,32480.0,62.0,,2039.0,1.0,,651.947509765625,635.0,,3.0,25.0,11.0,12.0,35.0,25.0,13.0,7.0,11841.0,48.0,,,30.0,,649.0,22.1475830078125,6.0,,465.53094482421875,,,,,,,,1200.0,156.0,5786.38134765625,,,,53.0,,4.0
76561198026716698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0
76561198027002494,,,26.0,,,5.0,,,,,403.0,1.0,,,,176.0,,,,,,,57.0,1330.0,28.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,799.80029296875,,,,,,,,,,,,433.640625,1538.17578125,,,,,2.0,,7.0,22.0,,,,,,10.0,,,,,,63.0,,,1000.0,,,,,3.0,,209.0,,,1.46484375,34.0,,,,5.0,,2.0,1.0,,,1179.0,8.0,,,,,6.0,44.173095703125,,,7.235135078430176,,,,,,,,100.0,1.0,712.0328369140625,,,,1.0,2.0,
76561198027729292,,,12.0,,,,,,,,125.0,,,,,88.0,,,,,,,,12.0,,22.0,9.0,2.0,,,1.0,2.0,,2.0,,,,5.0,,1.0,,,,,1.0,,,,,,558.2437744140625,,,,,,,,,,,,294.1431884765625,222.4501953125,1.0,1.0,,,,1.0,6.0,,,,,,,94.0,,,,,,1445.0,,,7351.0,62.0,41.0,2474.0,2945.0,7.0,,,,,,18.0,,2.0,2.0,,2.0,4.0,,1.0,,285.0,1.0,,,,,,,,,3.1856753826141357,,,,,,,,40.0,,726.5911865234375,,,,7.0,,
76561198027836137,,,287.0,,,23.0,,,,,6629.0,5.0,5.0,1619.0,369.0,2466.0,,,,,29.0,,395.0,483.0,1055.0,810.0,39.0,13.0,346.0,,93.0,16.0,33.0,13.0,13.0,65.0,,278.0,2383.0,133.0,54.0,326.0,11.0,515.0,42.0,191.0,9.0,,18.0,63.0,10422.392578125,,,,,,,,,,,,15300.2578125,3054.065673828125,4.0,18.0,6.0,,17.0,4.0,117.0,384.0,,,2.0,1.0,2300.0,3000.0,1126.0,,22171.0,1.0,7.0,62537.0,10425.0,289.0,283806.0,48.0,34.0,150.0,1172.0,83.0,,13157.0,9.0,,413.1103515625,4092.0,,17.0,33.0,8.0,29.0,44.0,6.0,22.0,35.0,1907.0,14.0,,,12.0,,37.0,196.65408325195312,35.0,,176.1289825439453,,390.0,120.0,58.0,,,,2225.0,28.0,3783.835205078125,,,,52.0,10.0,2.0
76561198027919652,,,27.0,,,,,,,,102.0,1.0,,,,14.0,,,,,,,,970.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.43036651611328,,,,,,,,,,,,200.145263671875,,,,1.0,,,,6.0,19.0,,,,,,,,,,,,77.0,,,415.0,,,,,1.0,,,,,,8.0,,,,,,1.0,,,,418.0,3.0,,,,,6.0,28.085205078125,,,0.4665708839893341,,,,,,,,20.0,,218.5767059326172,,,,5.0,,
76561198027956266,,,147.0,,,139.0,,,,,1877.0,14.0,,58.0,,229.0,,,,,,,465.0,6646.0,1747.0,179.0,38.0,15.0,1.0,3.0,7.0,,15.0,5.0,5.0,179.0,,31.0,756.0,,,14.0,,123.0,,44.0,2.0,,,,9405.3994140625,,,,,,,,,,,,5005.82958984375,4318.99267578125,2.0,6.0,,,10.0,,66.0,347.0,,,,1.0,,1761.0,,,,,,7349.0,,,6270.0,968.0,226.0,7001.0,29042.0,60.0,,5458.0,4.0,,474.927978515625,164.0,,3.0,2.0,6.0,,28.0,,2.0,1.0,6598.0,17.0,,,8.0,,230.0,187.564208984375,,,125.30718994140625,,,,,,,,710.0,168.0,3729.781494140625,,,,42.0,,1.0
